ID,X,Y
480,18.63793213,44.87613281
481,19.52789185,46.42789551
482,17.56313599,51.98090332
483,16.68879395,52.16938477
484,17.16523193,53.53063477
485,18.63643066,51.01755371
486,16.01340332,51.58299805
487,14.94010864,52.54634766
488,15.13906128,51.77147949
489,16.48984131,52.94425293
490,16.88774536,51.3945166
491,15.81445068,52.35786621
492,14.26471802,51.95996094
493,17.36418457,52.75577148
494,24.09934814,38.61544922
495,24.19769043,37.17658447
496,25.85512695,38.95784912
497,24.87889648,40.2255127
498,23.0741333,43.98163574
499,24.58746338,37.98161621
500,25.36701172,39.59167969
501,24.78055176,41.664375
502,25.75678467,40.39671143
503,20.41785278,47.9796582
504,21.74372559,44.53842773
505,21.74599365,45.98064941
506,19.97060547,45.76155762
507,20.85829834,45.87110352
508,19.31182129,51.60394043
509,18.43747925,51.79242188
510,19.97287231,47.2037793
511,19.11286987,52.37880859
512,20.85603271,44.42888672
513,22.83168457,37.63921631
514,21.29874512,43.76254883
515,22.44191162,36.83418457
516,23.22145752,38.44424805
517,19.96833862,44.31934082
518,22.18643799,43.87209473
519,23.3197998,37.0053833
520,19.525625,44.98567871
521,18.0395752,53.34215332
522,17.42479126,75.85846191
523,17.72932373,74.44875977
524,18.01119263,77.34713379
525,17.13158936,75.11413086
526,16.72083496,70.56861328
527,17.57019897,70.84894043
528,20.09759399,76.09536133
529,21.183479,81.01772949
530,19.20666016,76.01639648
531,20.81036865,80.31006348
532,18.60892578,76.6817627
533,17.71799194,76.60279785
534,15.75598755,69.49666992
535,15.33838867,77.11023438
536,15.93612305,76.44486816
537,21.7045874,80.29078613
538,19.51119263,74.60669434
539,18.18859131,69.54602539
540,18.62025757,74.52772949
541,19.79306152,77.50506348
542,15.52501709,67.91342773
543,16.60535034,69.77699219
544,15.95930542,61.90055176
545,16.25889526,67.40213379
546,17.52440186,62.76685059
547,17.72665161,66.37954102
548,18.92479004,73.11802734
549,17.33922852,69.26569824
550,18.91345947,75.27206055
551,17.45471313,70.05731934
552,15.02210938,70.00796387
553,15.87147217,70.28829102
554,14.90662354,69.21634277
555,15.9928064,61.10125
556,17.95762207,67.9627832
557,16.5338562,75.77949707
558,17.55790283,61.96754883
559,16.48986572,68.98537598
560,17.10825806,67.68245605
561,18.32705688,73.78339355
562,29.54148926,94.25488281
563,16.74185425,62.33370117
564,14.17274658,69.72763672
565,14.39421021,61.03425293
566,16.84235596,59.93580566
567,16.775354,61.53439941
568,16.05980713,59.50265625
569,13.61166138,60.60109863
570,14.42770996,60.23495117
571,17.62490356,60.36895508
572,16.87585571,59.13650879
573,17.65840454,59.5696582
574,18.47445312,59.20350586
575,18.44095215,60.00280762
576,18.31706177,55.47827148
577,18.30694946,63.2
578,18.50795288,58.40420898
579,29.23653076,95.09571289
580,15.61549927,53.13273438
581,35.7159375,101.5203223
582,16.80885498,60.73510254
583,35.73888184,99.73161133
584,16.99277344,66.89083496
585,37.88303711,99.93801758
586,18.41956177,71.12926758
587,29.78721436,95.67601562
588,30.9478125,94.57464844
589,31.80345459,94.31411133
590,31.49849609,95.15494141
591,35.750354,98.83725586
592,37.16066895,100.4654492
593,37.18361572,98.67673828
594,37.17214355,99.57109375
595,19.76814819,81.76394531
596,18.20481812,83.94477539
597,21.78169678,83.86766602
598,24.39494141,88.33744141
599,25.26667236,88.13722656
600,23.6692041,89.97246094
601,25.41266602,89.57204102
602,28.99080566,93.67458008
603,19.62014771,83.19855469
604,13.32338257,69.44731445
605,23.8860791,87.72013672
606,15.21025879,60.66810059
607,23.52321045,88.53764648
608,16.37437988,68.19375488
609,28.07593262,96.19708008
610,15.24375854,59.86880371
611,16.02630737,60.30195312
612,15.64050171,68.70504883
613,16.96628052,54.30550293
614,16.29088989,53.71911621
615,17.59140259,61.16825195
616,14.79113892,68.42472168
617,18.37395142,61.60140137
618,18.51601318,54.7034082
619,29.84644531,93.41404297
620,17.2237439,68.47407715
621,36.43830322,100.9928809
622,25.48354736,85.88490234
623,30.39712891,93.9943457
624,35.72740967,100.6259668
625,36.44977539,100.0985254
626,37.89450928,99.04366211
627,20.51436768,83.17927734
628,24.03207275,89.15495117
629,25.77553467,88.75452148
630,28.68584717,94.51541016
631,21.40858643,83.16
632,15.17675781,61.46740234
633,24.54093506,89.77224609
634,14.05726074,68.93602051
635,16.82705688,76.52383301
636,18.90212769,77.42609863
637,19.24703857,82.49088867
638,20.14125854,82.47161133
639,18.02252441,75.1930957
640,18.72592896,83.21783203
641,21.55658691,81.72539551
642,19.99325684,83.9062207
643,16.22932373,77.18919922
644,24.61181641,86.08511719
645,21.92969727,82.43305664
646,22.67591553,83.84838867
647,22.82391602,82.4137793
648,24.24894775,86.90262695
649,23.19702637,83.12144531
650,26.13840332,87.93701172
651,26.64726562,88.55431641
652,26.50127197,87.11950195
653,27.01013428,87.73679688
654,29.60072021,91.99291016
655,29.29576172,92.83375
656,30.15140381,92.57321289
657,30.7020874,93.15351562
658,29.90567871,91.15208008
659,35.77330078,97.04854492
660,19.49986084,76.76073242
661,32.10841309,93.47328125
662,31.55772949,92.89297852
663,36.47272217,98.30982422
664,32.65909668,94.05357422
665,21.03547852,82.45233398
666,17.12025879,77.26816406
667,20.28925903,81.03700684
668,22.30280518,83.14072266
669,19.80439331,75.35103027
670,20.3907959,76.83969727
671,25.62954102,87.3197168
672,20.68399658,77.58402832
673,22.07769775,80.99845215
674,27.51899658,88.35410156
675,19.09903809,83.92549805
676,20.88747559,83.88694336
677,23.1603418,89.35516602
678,22.79747314,90.17267578
679,24.90380371,88.95473633
680,23.57013428,83.82911133
681,24.75781006,87.51992188
682,26.28439697,89.37182617
683,25.12067871,86.70241211
684,28.38088867,95.35625
685,27.15612793,89.17161133
686,28.93157227,95.93654297
687,28.02785889,88.97139648
688,30.64285645,95.41547852
689,30.09217285,94.83517578
690,31.0070459,92.31267578
691,36.46125,99.20417969
692,32.35413818,94.89441406
693,36.48419434,97.41546875
694,33.20978027,94.63387695
695,181.4650586,65.33824707
696,181.7533398,56.49203613
697,180.9039844,56.21170898
698,178.3348633,63.60564941
699,180.6825195,64.90509766
700,180.2855859,57.51462891
701,179.9376563,74.16786621
702,179.0633203,74.35634766
703,177.9114844,72.40871094
704,178.586875,72.99509766
705,179.8999609,64.47194824
706,179.3207422,56.44268066
707,179.4362305,57.23430176
708,180.6490234,65.70439941
709,178.3879297,73.76996582
710,179.0504102,65.63739746
711,179.0839258,64.83810059
712,179.4612305,72.80661621
713,181.0194727,57.00333008
714,179.1174219,64.03879883
715,180.8120117,73.97938477
716,179.8329688,66.07054688
717,179.0169141,66.43669434
718,178.7858398,72.22022949
719,179.2622656,73.58148438
720,177.2345898,58.76818848
721,179.1406055,49.49448242
722,177.9451367,50.82521973
723,178.4713672,56.16235352
724,178.5868555,56.95397461
725,178.817832,58.5372168
726,178.3013672,64.40494629
727,178.234375,66.00354492
728,178.2008594,66.8028418
729,176.6692773,65.13724609
730,176.7697656,62.73935059
731,177.3474023,51.49058594
732,180.0546094,55.93138672
733,179.2052539,55.65105957
734,180.1700977,56.72300781
735,180.1366211,73.39300293
736,179.8664648,65.27125
737,179.5516992,58.02592285
738,178.3558984,55.3707373
739,178.1104492,71.63384766
740,176.759668,70.46107422
741,177.3146289,74.73331055
742,177.5135938,73.95844727
743,177.4350586,71.04746094
744,178.1889844,74.5448291
745,176.6357813,65.93654297
746,176.8382031,73.37206055
747,177.2360938,71.8223291
748,176.6392383,74.14692871
749,177.4183203,66.36969238
750,177.7125391,73.1835791
751,176.3617578,72.01081055
752,177.0371484,72.59719238
753,177.4518164,65.57039551
754,175.9638477,73.56054199
755,177.3848242,67.16899414
756,175.7649023,74.33541016
757,178.2678711,65.20424805
758,176.5687695,67.5351416
759,177.7375,56.67365234
760,176.7726563,55.6017041
761,176.5607031,71.23594238
762,176.440293,74.92179199
763,176.1628125,72.78567383
764,177.0541992,50.74625488
765,176.1632617,50.66728516
766,175.565957,75.11027344
767,175.2723242,50.58832031
768,174.9791211,49.84398926
769,175.8700586,49.9229541
770,174.6859375,49.09965332
771,174.3927344,48.35531738
772,174.4143555,44.19467773
773,175.5655273,51.33265625
774,174.7874609,44.90234375
775,175.2836719,48.43428711
776,174.2663477,45.62928711
777,175.5768555,49.17861816
778,173.8932422,44.92162109
779,175.456582,42.7407959
780,173.3721289,45.64856445
781,173.7452539,46.35622559
782,174.1892578,42.05240723
783,174.5623633,42.76007324
784,176.6022656,66.73584473
785,178.5428711,50.15985352
786,177.4853125,64.77109863
787,177.3500781,59.55980957
788,176.7027734,64.33794922
789,178.7023438,57.7455957
790,178.0839453,59.04851074
791,179.7383398,48.82911621
792,177.5188281,63.97179688
793,178.249668,49.41551758
794,177.1191016,57.97656738
795,177.8529883,57.46527344
796,177.5523242,63.1725
797,176.888125,56.3933252
798,177.0036133,57.18494629
799,177.968457,58.25689453
800,176.7362695,63.53864746
801,177.6220117,55.88203125
802,177.5065234,55.09041016
803,176.1519336,52.82132324
804,176.4564648,51.41162109
805,176.749668,52.15595703
806,176.657168,54.81008301
807,176.7609961,50.00191895
808,177.9564648,48.67118164
809,175.8587305,52.0769873
810,177.6519336,50.08088379
811,177.0655273,48.5922168
812,177.3587305,49.33655273
813,176.1745898,48.51325195
814,178.8474023,48.75015137
815,176.3508008,42.72151855
816,176.467793,49.25758789
817,175.3085742,44.17540527
818,176.8719141,41.99458008
819,174.9354688,43.46773926
820,175.9776953,42.01385254
821,175.8296875,43.44846191
822,173.6681445,42.77935059
823,174.04125,43.4870166
824,175.0834766,42.03312988
825,169.2216016,86.98150391
826,168.3437109,86.81030273
827,167.5894141,94.97228516
828,168.7334766,87.61533203
829,168.2453711,88.24916016
830,167.8555859,87.44413086
831,171.7569336,88.93396484
832,167.3709766,94.10494141
833,168.8318164,86.17646484
834,170.879043,88.76276367
835,170.4892578,87.95773438
836,166.7157031,91.50290039
837,170.0011523,88.5915625
838,171.3671484,88.12893555
839,167.1525586,93.23759766
840,169.1232617,88.42036133
841,169.6113672,87.7865332
842,166.9341406,92.37024414
843,170.0994922,87.15270508
844,169.709707,86.34766602
845,171.0757227,85.88503906
846,173.7779883,82.17680664
847,174.6656641,82.28634766
848,174.2206836,81.51046387
849,170.2961719,84.2749707
850,172.0025977,81.95771484
851,172.890293,82.06725586
852,172.4453125,81.29137695
853,173.3330078,81.40091797
854,172.8880273,80.62503906
855,171.4654883,86.69006836
856,171.8552734,87.49509766
857,172.2450391,88.30013672
858,172.6348047,89.10516602
859,170.9773828,87.32390625
860,170.6859375,85.08000977
861,169.8080469,84.90880859
862,170.197832,85.71383789
863,170.5875977,86.51886719
864,169.3199414,85.54263672
865,175.9960742,81.72955566
866,175.5510938,80.95367188
867,176.4387891,81.06321777
868,175.1061133,80.17779297
869,175.9938086,80.28733398
870,175.5488281,79.51145508
871,175.1038477,78.73557129
872,174.6611328,79.40190918
873,174.2161523,78.62602539
874,174.6588672,77.95969238
875,175.5533594,82.39588867
876,176.4410547,82.50543945
877,175.1083789,81.62000977
878,177.32875,82.61498047
879,176.8837695,81.83910156
880,173.7757031,80.73458496
881,174.6633984,80.84412598
882,173.3307227,79.95870117
883,174.218418,80.06824707
884,173.7734375,79.29236328
885,161.3234375,97.5200293
886,160.541416,97.08592773
887,158.4392188,97.55577148
888,154.547627,102.9670801
889,157.6571973,97.12166016
890,160.7852734,98.85807617
891,158.3172949,96.6696875
892,154.7148828,101.1860645
893,160.003252,98.42397461
894,161.2015137,96.63395508
895,154.7985156,100.2955566
896,153.2231641,101.764668
897,152.5609375,101.163457
898,151.8987109,100.5622461
899,153.9690234,101.4753613
900,159.2212402,97.98987305
901,161.4453613,98.40610352
902,154.6312598,102.0765723
903,153.3904297,99.98364258
904,151.9823438,99.67173828
905,159.8813281,97.53790039
906,154.0526563,100.5848535
907,152.6445703,100.2729492
908,151.2364844,99.96103516
909,153.3067969,100.8741504
910,153.8854004,102.3658691
911,152.8118262,98.49192383
912,152.0659668,98.78123047
913,154.2199219,98.80383789
914,159.0993066,97.10379883
915,160.6633496,97.97200195
916,153.4740625,99.09313477
917,153.5576856,98.20262695
918,159.7594043,96.65181641
919,150.5742481,99.35982422
920,152.7282031,99.38243164
921,154.3035449,97.91333008
922,161.5672949,99.2921875
923,151.3201074,99.07052734
924,154.1362891,99.6943457
925,160.4194922,96.19984375
926,159.6374707,95.76574219
927,158.8554492,95.33164062
928,157.5352734,96.23558594
929,155.0494043,97.6240332
930,154.9657715,98.51454102
931,164.8961914,93.06793945
932,164.289668,93.58961914
933,164.07125,92.72226562
934,163.852832,91.85492188
935,162.6398145,92.89828125
936,161.0795801,95.74787109
937,160.2975586,95.31376953
938,156.8751758,96.68755859
939,163.4647461,93.24394531
940,163.2463184,92.37660156
941,160.8357227,93.97572266
942,160.1756348,94.42769531
943,159.5155469,94.87966797
944,158.1953613,95.78361328
945,154.8821484,99.40504883
946,166.7644727,94.62662109
947,166.3276172,92.89192383
948,166.5460547,93.75927734
949,167.3674805,88.07796875
950,166.2788477,89.76820312
951,166.4972852,90.63555664
952,165.6723438,90.28988281
953,165.8907813,91.15723633
954,160.9576563,94.86179688
955,165.0658398,90.8115625
956,165.9395508,94.28095703
957,165.1146094,93.9352832
958,165.7211133,93.41360352
959,165.5026953,92.54625977
960,166.1091992,92.02458008
961,165.2842578,91.67891602
962,164.6777539,92.20058594
963,164.4593359,91.33324219
964,158.9773828,96.21771484
