ID,X,Y
180,13,10
181,13,11
182,13,12
183,13,13
184,13,14
185,13,15
186,13,16
187,13,17
188,13,18
189,13,19
190,13,20
191,13,21
192,13,22
193,13,23
194,13,24
195,13,25
196,13,26
197,13,27
198,13,28
199,13,29
200,14,5
201,14,6
202,14,7
203,14,8
204,14,9
205,14,10
206,14,11
207,14,12
208,14,13
209,14,14
210,14,15
211,14,16
212,14,17
213,14,18
214,14,19
215,14,20
216,14,21
217,14,22
218,14,23
219,14,24
220,14,25
221,14,26
222,14,27
223,14,28
224,14,29
225,15,5
226,15,6
227,15,7
228,15,8
229,15,9
230,15,10
231,15,11
232,15,12
233,15,13
234,15,14
235,15,15
236,15,16
237,15,17
238,15,18
239,15,19
240,15,20
241,15,21
242,15,22
243,15,23
244,15,24
245,15,25
246,15,26
247,15,27
248,15,28
249,15,29
250,16,5
251,16,6
252,16,7
253,16,8
254,16,9
255,16,10
256,16,11
257,16,12
258,16,13
259,16,14
260,16,15
261,16,16
262,16,17
263,16,18
264,16,19
265,16,20
266,16,21
267,16,22
268,16,23
269,16,24
270,16,25
271,16,26
272,16,27
273,16,28
274,16,29
275,17,5
276,17,6
277,17,7
278,17,8
279,17,9
280,17,10
281,17,11
282,17,12
283,17,13
284,17,14
285,17,15
286,17,16
287,17,17
288,17,18
289,17,19
290,17,20
291,17,21
292,17,22
293,17,23
294,17,24
295,17,25
296,17,26
297,17,27
298,17,28
299,17,29
300,18,5
301,18,6
302,18,7
303,18,8
304,18,9
305,18,10
306,18,11
307,18,12
308,18,13
309,18,14
310,18,15
311,18,16
312,18,17
313,18,18
314,18,19
315,18,20
316,18,21
317,18,22
318,18,23
319,18,24
320,18,25
321,18,26
322,18,27
323,18,28
324,18,29
325,19,5
326,19,6
327,19,7
328,19,8
329,19,9
330,19,10
331,19,11
332,19,12
333,19,13
334,19,14
335,19,15
336,19,16
337,19,17
338,19,18
339,19,19
340,19,20
341,19,21
342,19,22
343,19,23
344,19,24
345,19,25
346,19,26
347,19,27
348,19,28
349,19,29
350,20,5
351,20,6
352,20,7
353,20,8
354,20,9
355,20,10
356,20,11
357,20,12
358,20,13
359,20,14
360,20,15
361,20,16
362,20,17
363,20,18
364,20,19
365,20,20
366,20,21
367,20,22
368,20,23
369,20,24
370,20,25
371,20,26
372,20,27
373,20,28
374,20,29
375,21,5
376,21,6
377,21,7
378,21,8
379,21,9
380,21,10
381,21,11
382,21,12
383,21,13
384,21,14
385,21,15
386,21,16
387,21,17
388,21,18
389,21,19
390,21,20
391,21,21
392,21,22
393,21,23
394,21,24
395,21,25
396,21,26
397,21,27
398,21,28
399,21,29
400,22,5
401,22,6
402,22,7
403,22,8
404,22,9
405,22,10
406,22,11
407,22,12
408,22,13
409,22,14
410,22,15
411,22,16
412,22,17
413,22,18
414,22,19
415,22,20
416,22,21
417,22,22
418,22,23
419,22,24
420,22,25
421,22,26
422,22,27
423,22,28
424,22,29
425,23,5
426,23,6
427,23,7
428,23,8
429,23,9
430,23,10
431,23,11
432,23,12
433,23,13
434,23,14
435,23,15
436,23,16
437,23,17
438,23,18
439,23,19
440,23,20
441,23,21
442,23,22
443,23,23
444,23,24
445,23,25
446,23,26
447,23,27
448,23,28
449,23,29
450,24,5
451,24,6
452,24,7
453,24,8
454,24,9
455,24,10
456,24,11
457,24,12
458,24,13
459,24,14
460,24,15
461,24,16
462,24,17
463,24,18
464,24,19
465,24,20
466,24,21
467,24,22
468,24,23
469,24,24
470,24,25
471,24,26
472,24,27
473,24,28
474,24,29
475,25,5
476,25,6
477,25,7
478,25,8
479,25,9
480,25,10
481,25,11
482,25,12
483,25,13
484,25,14
485,25,15
486,25,16
487,25,17
488,25,18
489,25,19
490,25,20
491,25,21
492,25,22
493,25,23
494,25,24
495,25,25
496,25,26
497,25,27
498,25,28
499,25,29
500,26,5
501,26,6
502,26,7
503,26,8
504,26,9
505,26,10
506,26,11
507,26,12
508,26,13
509,26,14
510,26,15
511,26,16
512,26,17
513,26,18
514,26,19
515,26,20
516,26,21
517,26,22
518,26,23
519,26,24
520,26,25
521,26,26
522,26,27
523,26,28
524,26,29
525,27,5
526,27,6
527,27,7
528,27,8
529,27,9
530,27,10
531,27,11
532,27,12
533,27,13
534,27,14
535,27,15
536,27,16
537,27,17
538,27,18
539,27,19
540,27,20
541,27,21
542,27,22
543,27,23
544,27,24
545,27,25
546,27,26
547,27,27
548,27,28
549,27,29
550,28,5
551,28,6
552,28,7
553,28,8
554,28,9
555,28,10
556,28,11
557,28,12
558,28,13
559,28,14
560,28,15
561,28,16
562,28,17
563,28,18
564,28,19
565,28,20
566,28,21
567,28,22
568,28,23
569,28,24
570,28,25
571,28,26
572,28,27
573,28,28
574,28,29
575,29,5
576,29,6
577,29,7
578,29,8
579,29,9
580,29,10
581,29,11
582,29,12
583,29,13
584,29,14
585,29,15
586,29,16
587,29,17
588,29,18
589,29,19
590,29,20
591,29,21
592,29,22
593,29,23
594,29,24
595,29,25
596,29,26
597,29,27
598,29,28
599,29,29
600,30,5
601,30,6
602,30,7
603,30,8
604,30,9
605,30,10
606,30,11
607,30,12
608,30,13
609,30,14
610,30,15
611,30,16
612,30,17
613,30,18
614,30,19
615,30,20
616,30,21
617,30,22
618,30,23
619,30,24
620,30,25
621,30,26
622,30,27
623,30,28
624,30,29
